Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,is_return,Order_Date_raw,Units_Sold_raw,MRP_raw,Discount_Applied_raw,Revenue_raw,Profit_raw,Units_Recovered_Flag,MRP_Recovered_Flag,MRP_Imputed_Flag,Units_Imputed_Baseline_Flag,Discount_Imputed_Flag,Size_Imputed_Flag,Revenue_Used_Calc_Flag,Units_Sold_Imputed_Flag,Revenue_calc,Revenue_final,Is_Zero_Sales,Date_Missing_Flag,Revenue_Outlier_Flag,Revenue_final_Capped,Revenue_Cap_Value,Profit_Outlier_Flag,Profit_Ratio_Flag,Profit_Capped
2304,Men,Training,Flex Trainer,11,3,6383.55,0.37,0.0,2024-11-28,Online,Hyderabad,2055.87,False,28-11-2024,,,,0.0,2055.87,False,False,True,False,True,False,True,True,12064.909500000002,12064.909500000002,False,False,False,12064.909500000002,,False,False,2055.87
2305,Kids,Running,Pegasus Turbo,L,2,4803.7,0.08,0.0,,Retail,Mumbai,2794.61,False,,,4803.7,0.08,0.0,2794.61,False,False,False,False,False,False,True,True,8838.808,8838.808,False,True,False,8838.808,,False,False,2794.61
2306,Kids,Basketball,Air Jordan,XL,1,8267.56,0.29,5869.97,2024-11-10,Retail,Bangalore,476.25,False,2024/11/10,1.0,8267.56,0.29,5869.97,476.25,False,False,False,False,False,True,False,False,5869.967599999999,5869.97,False,False,False,5869.97,,False,False,476.25
2307,Women,Running,Free RN,XL,2,9369.1,0.305,0.0,2025-06-18,Retail,Kolkata,2390.7,False,18-06-2025,2.0,9369.1,,0.0,2390.7,False,False,False,False,True,False,True,False,13023.049,13023.049,False,False,False,13023.049,,False,False,2390.7
2308,Men,Running,Pegasus Turbo,L,0,5644.675,0.65,0.0,2025-05-01,Online,Bangalore,2282.01,False,2025/05/01,0.0,,0.65,0.0,2282.01,False,False,True,False,False,True,True,False,0.0,0.0,True,False,False,0.0,,False,False,2282.01
2004,Kids,Lifestyle,Dunk Low,M,3,6202.99,0.6,0.0,2025-02-23,Retail,Bangalore,-276.83,False,2025/02/23,,,0.6,0.0,-276.83,False,False,True,False,False,False,True,True,7443.588000000001,7443.588000000001,False,False,False,7443.588000000001,,False,False,-276.83
2310,Men,Running,Air Zoom,XL,2,5550.99,0.37,0.0,2025-02-04,Online,Kolkata,-1061.45,False,04-02-2025,,,,0.0,-1061.45,False,False,True,False,True,False,True,True,6994.2474,6994.2474,False,False,False,6994.2474,,False,False,-1061.45
2026,Women,Training,Flex Trainer,M,4,6383.55,0.26,0.0,2024-09-25,Online,Delhi,495.62,False,2024/09/25,4.0,,0.26,0.0,495.62,False,False,True,False,False,False,True,False,18895.308,18895.308,False,False,False,18895.308,,False,False,495.62
2312,Kids,Soccer,Premier III,M,2,5773.245,0.4,0.0,2024-09-30,Online,Bangalore,249.56,False,2024/09/30,,,,0.0,249.56,False,False,True,False,True,True,True,True,6927.893999999999,6927.893999999999,False,False,False,6927.893999999999,,False,False,249.56
2313,Women,Training,SuperRep Go,M,0,5280.57,0.32,0.0,,Online,Delhi,480.74,False,,0.0,,,0.0,480.74,False,False,True,False,True,False,True,False,0.0,0.0,True,True,False,0.0,,False,False,480.74
2314,Women,Soccer,Mercurial Superfly,M,2,6569.65,0.86,0.0,2024-12-09,Retail,Mumbai,1505.11,False,09-12-2024,2.0,,0.86,0.0,1505.11,False,False,True,False,False,False,True,False,1839.5020000000002,1839.5020000000002,False,False,False,1839.5020000000002,,False,False,1505.11
2315,Men,Basketball,Kyrie Flytrap,M,2,9149.88,0.71,0.0,2024-11-12,Retail,Hyderabad,143.06,False,12-11-2024,,9149.88,0.71,0.0,143.06,False,False,False,False,False,False,True,True,5306.9304,5306.9304,False,False,False,5306.9304,,False,False,143.06
2316,Men,Soccer,Phantom GT,M,1,6320.59,0.39,0.0,,Retail,Delhi,3862.6,False,,1.0,,0.39,0.0,3862.6,False,False,True,False,False,False,True,False,3855.5599,3855.5599,False,True,False,3855.5599,,False,False,3862.6
2317,Men,Training,Flex Trainer,M,3,9695.44,0.06000000000000005,0.0,2024-09-13,Online,Kolkata,32.45,False,2024-09-13,,9695.44,0.06000000000000005,0.0,32.45,False,False,False,False,False,False,True,True,27341.140799999997,27341.140799999997,False,False,True,21815.794950000003,21815.794950000003,False,False,32.45
2318,Men,Soccer,Phantom GT,11,2,6320.59,0.25,0.0,2025-04-04,Retail,Delhi,1894.17,False,04-04-2025,2.0,,0.25,0.0,1894.17,False,False,True,False,False,False,True,False,9480.885,9480.885,False,False,False,9480.885,,False,False,1894.17
2319,Women,Basketball,Kyrie Flytrap,L,-1,5649.99,0.46499999999999997,0.0,2025-06-29,Online,Delhi,2141.68,True,29-06-2025,-1.0,5649.99,,0.0,2141.68,False,False,False,False,True,False,True,False,-3022.74465,-3022.74465,False,False,False,-3022.74465,,False,False,2141.68
2320,Kids,Running,Pegasus Turbo,XL,2,4033.28,0.305,0.0,2025-01-23,Retail,Hyderabad,1265.74,False,23-01-2025,,4033.28,,0.0,1265.74,False,False,False,False,True,False,True,True,5606.2592,5606.2592,False,False,False,5606.2592,,False,False,1265.74
2321,Men,Lifestyle,Dunk Low,8,3,6202.99,0.39,0.0,2024-06-10,Online,Mumbai,-362.47,False,2024-06-10,,,,0.0,-362.47,False,False,True,False,True,False,True,True,11351.4717,11351.4717,False,False,False,11351.4717,,False,False,-362.47
2322,Women,Running,Pegasus Turbo,L,0,8016.24,0.305,0.0,2025-04-07,Retail,Delhi,1333.86,False,07-04-2025,0.0,8016.24,,0.0,1333.86,False,False,False,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,1333.86
2323,Men,Lifestyle,Dunk Low,L,3,6537.29,0.39,0.0,2025-01-05,Online,Bangalore,-453.11,False,05-01-2025,,6537.29,,0.0,-453.11,False,False,False,False,True,True,True,True,11963.240699999998,11963.240699999998,False,False,False,11963.240699999998,,False,False,-453.11
2324,Women,Soccer,Mercurial Superfly,M,0,6569.65,0.21,0.0,2025-02-27,Online,Kolkata,2640.1,False,27-02-2025,0.0,,0.21,0.0,2640.1,False,False,True,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,2640.1
2325,Men,Basketball,Zoom Freak,M,0,8031.83,0.56,0.0,2025-05-18,Online,Kolkata,3954.38,False,2025/05/18,0.0,8031.83,0.56,0.0,3954.38,False,False,False,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,3954.38
2326,Women,Lifestyle,Dunk Low,XL,4,9936.94,0.39,0.0,2024-12-10,Retail,Kolkata,2047.65,False,10-12-2024,4.0,9936.94,,0.0,2047.65,False,False,False,False,True,False,True,False,24246.1336,24246.1336,False,False,True,21815.794950000003,21815.794950000003,False,False,2047.65
2327,Men,Training,Flex Trainer,XL,4,6640.67,0.37,0.0,2025-03-21,Retail,Delhi,3402.41,False,21-03-2025,4.0,6640.67,,0.0,3402.41,False,False,False,False,True,False,True,False,16734.488400000002,16734.488400000002,False,False,False,16734.488400000002,,False,False,3402.41
2328,Men,Lifestyle,Waffle One,6,2,6449.46,0.29,9158.23,2024-11-09,Online,Mumbai,39.69,False,09-11-2024,2.0,6449.46,0.29,9158.23,39.69,False,False,False,False,False,False,False,False,9158.233199999999,9158.23,False,False,False,9158.23,,False,False,39.69
2329,Men,Basketball,Kyrie Flytrap,L,4,4981.26,0.46499999999999997,0.0,2025-06-05,Online,Mumbai,1833.07,False,05-06-2025,4.0,4981.26,,0.0,1833.07,False,False,False,False,True,False,True,False,10659.896400000001,10659.896400000001,False,False,False,10659.896400000001,,False,False,1833.07
2330,Women,Training,Flex Trainer,XL,3,6383.55,0.06,0.0,2024-10-22,Online,Mumbai,-648.08,False,2024/10/22,,,0.06,0.0,-648.08,False,False,True,False,False,False,True,True,18001.611,18001.611,False,False,False,18001.611,,False,False,-648.08
2331,Kids,Basketball,Kyrie Flytrap,L,2,9023.07,0.46499999999999997,0.0,2024-11-23,Retail,Mumbai,-304.92,False,23-11-2024,,9023.07,,0.0,-304.92,False,False,False,False,True,False,True,True,9654.6849,9654.6849,False,False,False,9654.6849,,False,False,-304.92
2332,Kids,Training,Flex Trainer,XL,-1,6383.55,0.22,0.0,2024-07-15,Retail,Pune,2914.06,True,2024-07-15,-1.0,,0.22,0.0,2914.06,False,False,True,False,False,True,True,False,-4979.169,-4979.169,False,False,False,-4979.169,,False,False,2914.06
2333,Kids,Running,Free RN,L,2,4638.25,0.305,0.0,,Online,Hyderabad,-614.06,False,,,4638.25,,0.0,-614.06,False,False,False,False,True,True,True,True,6447.1675000000005,6447.1675000000005,False,True,False,6447.1675000000005,,False,False,-614.06
2334,Women,Training,SuperRep Go,L,4,5280.57,0.82,0.0,2024-06-06,Retail,Mumbai,-80.25,False,2024-06-06,4.0,,0.82,0.0,-80.25,False,False,True,False,False,False,True,False,3802.010400000001,3802.010400000001,False,False,False,3802.010400000001,,False,False,-80.25
2335,Women,Running,Free RN,XL,0,5620.64,0.305,0.0,2024-01-05,Online,Mumbai,217.22,False,2024-01-05,0.0,5620.64,,0.0,217.22,False,False,False,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,217.22
2336,Kids,Soccer,Mercurial Superfly,8,4,8482.43,0.425,0.0,2023-10-22,Online,Pune,3854.71,False,2023-10-22,4.0,8482.43,,0.0,3854.71,False,False,False,False,True,False,True,False,19509.589,19509.589,False,False,False,19509.589,,False,False,3854.71
2337,Women,Training,SuperRep Go,M,3,5280.57,0.32,0.0,2024-10-17,Online,Pune,3186.84,False,2024/10/17,,,,0.0,3186.84,False,False,True,False,True,True,True,True,10772.362799999999,10772.362799999999,False,False,False,10772.362799999999,,False,False,3186.84
2338,Women,Soccer,Premier III,XL,2,5773.245,0.4,0.0,,Retail,Delhi,3529.93,False,,,,,0.0,3529.93,False,False,True,False,True,False,True,True,6927.893999999999,6927.893999999999,False,True,False,6927.893999999999,,False,False,3529.93
2339,Women,Basketball,LeBron 20,L,4,6431.1900000000005,0.42,0.0,,Retail,Kolkata,3196.02,False,,4.0,,,0.0,3196.02,False,False,True,False,True,False,True,False,14920.360800000002,14920.360800000002,False,True,False,14920.360800000002,,False,False,3196.02
2340,Women,Running,Free RN,7,3,6293.58,0.91,0.0,2024-08-07,Online,Mumbai,-425.99,False,2024/08/07,3.0,,0.91,0.0,-425.99,False,False,True,False,False,False,True,False,1699.2665999999992,1699.2665999999992,False,False,False,1699.2665999999992,,False,False,-425.99
2341,Women,Lifestyle,Waffle One,11,2,5637.46,0.24,0.0,2025-04-22,Online,Hyderabad,-280.18,False,2025/04/22,,,,0.0,-280.18,False,False,True,False,True,False,True,True,8568.9392,8568.9392,False,False,False,8568.9392,,False,False,-280.18
2342,Women,Training,Metcon 7,XL,2,5890.69,0.39,0.0,2024-08-19,Retail,Kolkata,3463.09,False,2024-08-19,,,,0.0,3463.09,False,False,True,False,True,False,True,True,7186.641799999999,7186.641799999999,False,False,False,7186.641799999999,,False,False,3463.09
2343,Women,Basketball,Zoom Freak,M,0,7507.91,0.35,0.0,2024-11-22,Retail,Kolkata,1900.24,False,22-11-2024,0.0,7507.91,,0.0,1900.24,False,False,False,False,True,True,True,False,0.0,0.0,True,False,False,0.0,,False,False,1900.24
2344,Kids,Training,ZoomX Invincible,10,-1,6897.68,0.65,0.0,2025-06-20,Online,Kolkata,938.88,True,20-06-2025,-1.0,,0.65,0.0,938.88,False,False,True,False,False,False,True,False,-2414.188,-2414.188,False,False,False,-2414.188,,False,False,938.88
2345,Men,Running,React Infinity,L,0,6492.155000000001,0.49,0.0,2025-06-21,Retail,Hyderabad,3039.05,False,21-06-2025,0.0,,,0.0,3039.05,False,False,True,False,True,True,True,False,0.0,0.0,True,False,False,0.0,,False,False,3039.05
2346,Men,Soccer,Phantom GT,7,2,6320.59,0.93,0.0,,Retail,Mumbai,324.45,False,,,6320.59,0.93,0.0,324.45,False,False,False,False,False,False,True,True,884.8825999999995,884.8825999999995,False,True,False,884.8825999999995,,False,False,324.45
2347,Men,Training,Flex Trainer,L,3,9653.35,0.37,0.0,2024-09-21,Retail,Bangalore,3511.89,False,21-09-2024,,9653.35,,0.0,3511.89,False,False,False,False,True,False,True,True,18244.8315,18244.8315,False,False,False,18244.8315,,False,False,3511.89
2348,Kids,Training,Metcon 7,XL,2,6591.41,0.39,0.0,2025-04-29,Retail,Delhi,2604.68,False,2025-04-29,,6591.41,,0.0,2604.68,False,False,False,False,True,False,True,True,8041.5202,8041.5202,False,False,False,8041.5202,,False,False,2604.68
2349,Kids,Soccer,Tiempo Legend,10,3,6045.785,0.24,0.0,2023-10-25,Online,Delhi,-902.62,False,2023-10-25,3.0,,,0.0,-902.62,False,False,True,False,True,False,True,False,13784.389799999999,13784.389799999999,False,False,False,13784.389799999999,,False,False,-902.62
2350,Men,Running,Air Zoom,L,4,8228.88,0.37,0.0,2025-03-21,Retail,Delhi,2494.5,False,21-03-2025,4.0,8228.88,,0.0,2494.5,False,False,False,False,True,True,True,False,20736.777599999998,20736.777599999998,False,False,False,20736.777599999998,,False,False,2494.5
2351,Men,Basketball,LeBron 20,11,3,4179.34,0.42,0.0,2024-07-29,Retail,Pune,2363.69,False,29-07-2024,3.0,4179.34,,0.0,2363.69,False,False,False,False,True,False,True,False,7272.051600000001,7272.051600000001,False,False,False,7272.051600000001,,False,False,2363.69
2352,Men,Basketball,LeBron 20,M,2,6431.1900000000005,0.42,0.0,2025-03-24,Online,Bangalore,599.21,False,2025/03/24,,,,0.0,599.21,False,False,True,False,True,False,True,True,7460.180400000001,7460.180400000001,False,False,False,7460.180400000001,,False,False,599.21
2353,Kids,Training,ZoomX Invincible,9,0,6897.68,0.22,0.0,2024-10-03,Retail,Bangalore,818.35,False,2024-10-03,0.0,,0.22,0.0,818.35,False,False,True,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,818.35
2354,Men,Basketball,Kyrie Flytrap,L,0,5066.14,0.46499999999999997,0.0,2024-09-06,Online,Hyderabad,1445.09,False,2024/09/06,0.0,,,0.0,1445.09,False,False,True,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,1445.09
2355,Women,Lifestyle,Waffle One,L,1,5637.46,0.24,0.0,2024-07-26,Retail,Bangalore,-887.83,False,2024/07/26,1.0,,,0.0,-887.83,False,False,True,False,True,False,True,False,4284.4696,4284.4696,False,False,False,4284.4696,,False,False,-887.83
2356,Men,Basketball,Air Jordan,L,2,6235.71,0.24,0.0,2025-02-17,Retail,Pune,543.26,False,17-02-2025,,,,0.0,543.26,False,False,True,False,True,False,True,True,9478.2792,9478.2792,False,False,False,9478.2792,,False,False,543.26
2357,Women,Lifestyle,Air Force 1,M,2,6323.09,0.22999999999999998,0.0,2025-04-28,Retail,Bangalore,-1199.32,False,2025/04/28,,,0.22999999999999998,0.0,-1199.32,False,False,True,False,False,False,True,True,9737.5586,9737.5586,False,False,False,9737.5586,,True,False,-1181.5548999999999
2358,Men,Basketball,LeBron 20,M,4,6431.1900000000005,0.42,0.0,2025-02-24,Online,Pune,1819.6,False,24-02-2025,4.0,,,0.0,1819.6,False,False,True,False,True,False,True,False,14920.360800000002,14920.360800000002,False,False,False,14920.360800000002,,False,False,1819.6
2359,Men,Lifestyle,Waffle One,L,-1,9836.48,0.34,-6492.08,,Retail,Pune,-874.96,True,,-1.0,9836.48,0.34,-6492.08,-874.96,False,False,False,False,False,False,False,False,-6492.076799999999,-6492.08,False,True,False,-6492.08,,False,False,-874.96
2360,Women,Training,Metcon 7,XL,2,5890.69,0.85,0.0,2024-12-07,Online,Hyderabad,1947.5,False,07-12-2024,,,0.85,0.0,1947.5,False,False,True,False,False,False,True,True,1767.207,1767.207,False,False,False,1767.207,,False,False,1947.5
2361,Kids,Training,Flex Trainer,L,0,6383.55,0.06000000000000005,0.0,2024-07-30,Retail,Mumbai,1302.98,False,2024/07/30,0.0,,0.06000000000000005,0.0,1302.98,False,False,True,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,1302.98
2362,Women,Lifestyle,Blazer Mid,XL,2,6383.24,0.040000000000000036,0.0,2024-12-09,Online,Bangalore,3817.26,False,2024/12/09,2.0,,0.040000000000000036,0.0,3817.26,False,False,True,False,False,False,True,False,12255.8208,12255.8208,False,False,False,12255.8208,,False,False,3817.26
2363,Kids,Running,Pegasus Turbo,XL,2,5419.15,0.08000000000000007,0.0,2025-07-01,Retail,Hyderabad,-597.61,False,01-07-2025,,5419.15,0.08000000000000007,0.0,-597.61,False,False,False,False,False,False,True,True,9971.235999999999,9971.235999999999,False,False,False,9971.235999999999,,False,False,-597.61
2364,Women,Lifestyle,Dunk Low,M,3,6202.99,0.27,0.0,,Online,Delhi,1414.23,False,,,,0.27,0.0,1414.23,False,False,True,False,False,False,True,True,13584.5481,13584.5481,False,True,False,13584.5481,,False,False,1414.23
2365,Women,Running,React Infinity,10,3,6492.155000000001,0.49,0.0,2024-08-17,Online,Hyderabad,3555.61,False,2024/08/17,,,,0.0,3555.61,False,False,True,False,True,False,True,True,9932.997150000003,9932.997150000003,False,False,False,9932.997150000003,,False,False,3555.61
2366,Kids,Lifestyle,Waffle One,M,2,5637.46,0.63,0.0,2025-05-08,Retail,Bangalore,3737.47,False,2025/05/08,,,0.63,0.0,3737.47,False,False,True,False,False,False,True,True,4171.7204,4171.7204,False,False,False,4171.7204,,False,False,3737.47
2367,Kids,Lifestyle,Dunk Low,XL,4,6202.99,0.84,3969.91,2024-11-12,Online,Bangalore,-202.12,False,2024/11/12,4.0,6202.99,0.84,3969.91,-202.12,False,False,False,False,False,False,False,False,3969.9136000000008,3969.91,False,False,False,3969.91,,False,False,-202.12
2368,Women,Lifestyle,Waffle One,L,2,5582.98,0.24,0.0,2023-08-04,Retail,Delhi,2369.28,False,2023-08-04,,5582.98,,0.0,2369.28,False,False,False,False,True,False,True,True,8486.1296,8486.1296,False,False,False,8486.1296,,False,False,2369.28
2369,Men,Basketball,LeBron 20,XL,0,4248.21,0.5,0.0,2025-07-11,Online,Hyderabad,2427.86,False,11-07-2025,0.0,4248.21,0.5,0.0,2427.86,False,False,False,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,2427.86
2370,Men,Running,Pegasus Turbo,L,2,5644.675,0.305,0.0,2025-02-04,Online,Delhi,867.37,False,2025/02/04,2.0,,,0.0,867.37,False,False,True,False,True,False,True,False,7846.098250000001,7846.098250000001,False,False,False,7846.098250000001,,False,False,867.37
2371,Kids,Training,Flex Trainer,XL,1,6383.55,0.05,0.0,2025-04-15,Online,Kolkata,3424.65,False,15-04-2025,1.0,,0.05,0.0,3424.65,False,False,True,False,False,True,True,False,6064.3724999999995,6064.3724999999995,False,False,False,6064.3724999999995,,False,False,3424.65
2372,Men,Running,Free RN,L,2,7624.86,0.305,0.0,2025-05-23,Online,Kolkata,3365.96,False,2025-05-23,,7624.86,,0.0,3365.96,False,False,False,False,True,True,True,True,10598.555400000001,10598.555400000001,False,False,False,10598.555400000001,,False,False,3365.96
2373,Women,Lifestyle,Air Force 1,XL,2,8637.25,0.35,0.0,2024-09-22,Retail,Kolkata,2738.82,False,2024/09/22,,8637.25,0.35,0.0,2738.82,False,False,False,False,False,False,True,True,11228.425000000001,11228.425000000001,False,False,False,11228.425000000001,,False,False,2738.82
2006,Women,Basketball,Zoom Freak,L,-1,8799.22,0.35,0.0,2023-08-13,Retail,Bangalore,-1109.57,True,2023-08-13,-1.0,8799.22,,0.0,-1109.57,False,False,False,False,True,False,True,False,-5719.4929999999995,-5719.4929999999995,False,False,False,-5719.4929999999995,,False,False,-1109.57
2375,Men,Training,Metcon 7,M,-1,9061.25,0.39,0.0,2025-04-05,Retail,Mumbai,990.59,True,05-04-2025,-1.0,9061.25,,0.0,990.59,False,False,False,False,True,True,True,False,-5527.3625,-5527.3625,False,False,False,-5527.3625,,False,False,990.59
2376,Men,Lifestyle,Dunk Low,XL,3,3718.82,0.88,0.0,2024-10-03,Online,Delhi,-234.66,False,2024/10/03,,3718.82,0.88,0.0,-234.66,False,False,False,False,False,False,True,True,1338.7752,1338.7752,False,False,False,1338.7752,,False,False,-234.66
2377,Men,Basketball,LeBron 20,XL,4,6431.1900000000005,0.42,0.0,2025-07-02,Online,Mumbai,2438.24,False,02-07-2025,4.0,,,0.0,2438.24,False,False,True,False,True,True,True,False,14920.360800000002,14920.360800000002,False,False,False,14920.360800000002,,False,False,2438.24
2378,Women,Basketball,LeBron 20,XL,-1,6431.1900000000005,0.42,0.0,2024-11-04,Retail,Mumbai,2107.42,True,04-11-2024,-1.0,,,0.0,2107.42,False,False,True,False,True,False,True,False,-3730.0902000000006,-3730.0902000000006,False,False,False,-3730.0902000000006,,False,False,2107.42
2379,Men,Lifestyle,Air Force 1,L,4,6323.09,0.325,0.0,2024-04-09,Online,Mumbai,3289.77,False,2024-04-09,4.0,,,0.0,3289.77,False,False,True,False,True,False,True,False,17072.343,17072.343,False,False,False,17072.343,,False,False,3289.77
2380,Men,Soccer,Phantom GT,M,1,7932.85,0.38,0.0,2024-12-09,Retail,Delhi,2707.27,False,09-12-2024,1.0,7932.85,,0.0,2707.27,False,False,False,False,True,False,True,False,4918.367,4918.367,False,False,False,4918.367,,False,False,2707.27
2381,Kids,Lifestyle,Dunk Low,M,3,4834.65,0.020000000000000018,-290.08,2024-10-12,Retail,Pune,213.96,False,2024/10/12,3.0,4834.65,0.020000000000000018,-290.08,213.96,False,False,False,False,False,False,False,False,14213.871,-290.08,False,False,False,-290.08,,False,False,213.96
2382,Men,Lifestyle,Waffle One,L,4,5637.46,0.24,0.0,2024-03-09,Retail,Mumbai,787.42,False,2024-03-09,4.0,,,0.0,787.42,False,False,True,False,True,False,True,False,17137.8784,17137.8784,False,False,False,17137.8784,,False,False,787.42
2004,Women,Basketball,LeBron 20,XL,-1,3272.45,0.42,0.0,2025-02-28,Online,Kolkata,69.68,True,2025/02/28,-1.0,3272.45,,0.0,69.68,False,False,False,False,True,True,True,False,-1898.0210000000002,-1898.0210000000002,False,False,False,-1898.0210000000002,,False,False,69.68
