Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Revenue_Capped,Order_Date,Sales_Channel,Region,Profit,Profit_Capped,is_return,Is_Zero_Sales,Units_Sold_Imputed_Flag,Date_Missing_Flag,Revenue_Outlier_Flag,Profit_Outlier_Flag,Profit_Ratio_Flag
2856,Kids,Basketball,Kyrie Flytrap,M,2,5066.14,0.1399999999999999,8713.760800000002,8713.760800000002,2023-10-12,Online,Kolkata,3137.85,3137.85,False,False,True,False,False,False,False
2857,Women,Running,React Infinity,10,3,4105.44,0.73,3325.4064000000003,3325.4064000000003,2024-08-25,Online,Kolkata,3197.09,3197.09,False,False,True,False,False,False,False
2858,Kids,Lifestyle,Air Force 1,L,0,6323.09,0.6,0.0,0.0,2024-10-26,Retail,Pune,2847.01,2847.01,False,True,False,False,False,False,False
2859,Women,Lifestyle,Air Force 1,7,2,6323.09,0.325,8536.1715,8536.1715,,Online,Pune,566.34,566.34,False,False,True,True,False,False,False
2860,Kids,Lifestyle,Air Force 1,XL,-1,7568.04,0.325,-5108.427000000001,-5108.427000000001,2025-04-07,Retail,Hyderabad,1365.3,1365.3,True,False,False,False,False,False,False
2861,Kids,Training,ZoomX Invincible,XL,0,6897.68,0.385,0.0,0.0,2025-04-20,Online,Pune,650.99,650.99,False,True,False,False,False,False,False
2862,Kids,Soccer,Phantom GT,9,4,7940.29,0.020000000000000018,-635.22,-635.22,2024-11-11,Retail,Delhi,1803.25,1803.25,False,False,False,False,False,False,True
2863,Women,Training,Metcon 7,6,2,8609.77,0.39,10503.9194,10503.9194,2024-11-23,Retail,Pune,-711.07,-711.07,False,False,True,False,False,False,False
2864,Kids,Soccer,Tiempo Legend,M,-1,6445.79,0.45,-3545.18,-3545.18,2025-03-23,Online,Bangalore,1534.89,1534.89,True,False,False,False,False,False,False
2865,Women,Soccer,Phantom GT,XL,1,6320.59,0.71,1832.9711000000002,1832.9711000000002,2024-12-16,Retail,Kolkata,-94.06,-94.06,False,False,False,False,False,False,False
2866,Kids,Training,SuperRep Go,11,2,5280.57,0.32,7181.575199999999,7181.575199999999,2025-01-09,Online,Pune,273.28,273.28,False,False,False,False,False,False,False
2867,Men,Soccer,Mercurial Superfly,11,1,9936.58,0.425,5713.5335,5713.5335,2025-02-20,Online,Hyderabad,3190.43,3190.43,False,False,False,False,False,False,False
2868,Women,Running,React Infinity,M,3,7379.45,0.49,11290.5585,11290.5585,2024-10-23,Retail,Delhi,-688.14,-688.14,False,False,True,False,False,False,False
2869,Kids,Soccer,Premier III,M,4,5773.245,0.4,13855.787999999999,13855.787999999999,2024-07-26,Online,Pune,1550.3,1550.3,False,False,False,False,False,False,False
2870,Kids,Training,Metcon 7,M,1,9633.68,0.39,5876.5448,5876.5448,2024-10-05,Retail,Delhi,771.96,771.96,False,False,False,False,False,False,False
2871,Men,Training,Flex Trainer,M,1,2294.09,0.37,1445.2767000000001,1445.2767000000001,2025-07-22,Retail,Bangalore,1002.21,1002.21,False,False,False,False,False,False,False
2872,Men,Basketball,Kyrie Flytrap,M,2,3953.13,0.46499999999999997,4229.8491,4229.8491,2024-01-08,Online,Kolkata,3414.32,3414.32,False,False,True,False,False,False,False
2873,Women,Running,Air Zoom,L,2,9050.52,0.86,2534.1456000000003,2534.1456000000003,,Retail,Bangalore,3364.79,3364.79,False,False,True,True,False,False,False
2874,Women,Soccer,Mercurial Superfly,L,2,6569.65,0.01,13007.907,13007.907,2024-03-04,Retail,Delhi,-109.71,-109.71,False,False,True,False,False,False,False
2875,Women,Lifestyle,Dunk Low,L,4,7401.53,0.39,18059.7332,18059.7332,2024-09-16,Retail,Bangalore,1559.28,1559.28,False,False,False,False,False,False,False
2876,Kids,Lifestyle,Waffle One,L,2,5637.46,0.24,8568.9392,8568.9392,2024-08-21,Retail,Hyderabad,-94.98,-94.98,False,False,True,False,False,False,False
2877,Women,Basketball,Kyrie Flytrap,L,2,5066.14,0.46499999999999997,5420.769800000001,5420.769800000001,2024-12-08,Retail,Kolkata,3327.04,3327.04,False,False,True,False,False,False,False
2878,Women,Training,ZoomX Invincible,M,2,9213.58,0.22999999999999998,14188.9132,14188.9132,,Retail,Hyderabad,3968.86,3967.70565,False,False,True,True,False,True,False
2879,Kids,Basketball,Zoom Freak,M,3,2831.62,0.35,5521.659000000001,5521.659000000001,2025-02-03,Retail,Bangalore,1053.25,1053.25,False,False,True,False,False,False,False
2880,Kids,Basketball,Air Jordan,9,0,8132.33,0.63,0.0,0.0,2025-05-19,Retail,Delhi,191.67,191.67,False,True,False,False,False,False,False
2050,Kids,Basketball,Zoom Freak,6,3,6435.66,0.35,12549.537,12549.537,2025-06-30,Retail,Kolkata,-1000.03,-1000.03,False,False,False,False,False,False,False
2882,Men,Training,Metcon 7,9,2,5890.69,0.9,1178.1379999999997,1178.1379999999997,,Retail,Kolkata,-127.44,-127.44,False,False,False,True,False,False,False
2883,Kids,Soccer,Premier III,M,2,5773.245,0.4,6927.893999999999,6927.893999999999,2025-03-24,Online,Delhi,1627.33,1627.33,False,False,True,False,False,False,False
2884,Kids,Running,Pegasus Turbo,7,2,9897.0,0.305,13756.830000000002,13756.830000000002,2025-05-10,Online,Hyderabad,-156.47,-156.47,False,False,True,False,False,False,False
2885,Women,Lifestyle,Blazer Mid,XL,0,7671.31,0.26,0.0,0.0,,Retail,Kolkata,3394.27,3394.27,False,True,False,True,False,False,False
2886,Kids,Running,Free RN,XL,0,8164.32,0.94,0.0,0.0,2024-08-19,Retail,Pune,286.3,286.3,False,True,False,False,False,False,False
2887,Women,Lifestyle,Waffle One,L,2,9292.33,0.24,14124.3416,14124.3416,2024-02-25,Online,Hyderabad,3747.95,3747.95,False,False,True,False,False,False,False
2888,Kids,Running,Air Zoom,L,2,8956.73,0.16999999999999993,14868.1718,14868.1718,2025-06-24,Online,Pune,2320.49,2320.49,False,False,True,False,False,False,False
2889,Women,Basketball,Zoom Freak,M,3,6435.66,0.22999999999999998,14866.3746,14866.3746,2024-09-01,Online,Hyderabad,2447.88,2447.88,False,False,True,False,False,False,False
2890,Men,Soccer,Phantom GT,L,2,6320.59,0.38,7837.5316,7837.5316,2025-05-23,Retail,Bangalore,-147.78,-147.78,False,False,True,False,False,False,False
2891,Women,Running,Air Zoom,L,0,5550.99,0.37,0.0,0.0,,Retail,Hyderabad,439.35,439.35,False,True,False,True,False,False,False
2892,Women,Running,Free RN,M,4,6293.58,0.305,17496.152400000003,17496.152400000003,2024-11-24,Online,Bangalore,-1195.79,-1181.5548999999999,False,False,False,False,False,True,False
2893,Women,Running,React Infinity,10,1,6492.155000000001,0.61,2531.9404500000005,2531.9404500000005,2025-04-01,Retail,Delhi,780.43,780.43,False,False,False,False,False,False,False
2894,Women,Lifestyle,Air Force 1,L,2,6323.09,0.325,8536.1715,8536.1715,2024-11-20,Retail,Hyderabad,1796.17,1796.17,False,False,True,False,False,False,False
2895,Kids,Running,React Infinity,L,3,6492.155000000001,0.49,9932.997150000003,9932.997150000003,2024-08-03,Online,Pune,677.85,677.85,False,False,False,False,False,False,False
2896,Kids,Training,SuperRep Go,7,3,6252.51,0.47,9941.4909,9941.4909,2025-02-15,Online,Delhi,-1104.33,-1104.33,False,False,True,False,False,False,False
2897,Men,Lifestyle,Waffle One,L,1,5637.46,0.11,5017.3394,5017.3394,,Retail,Kolkata,221.95,221.95,False,False,False,True,False,False,False
2898,Women,Running,Free RN,6,1,6293.58,0.305,4374.038100000001,4374.038100000001,,Retail,Kolkata,-744.45,-744.45,False,False,False,True,False,False,False
2899,Men,Basketball,LeBron 20,L,3,6531.36,0.42,11364.5664,11364.5664,2025-05-17,Online,Mumbai,-91.78,-91.78,False,False,False,False,False,False,False
2006,Men,Lifestyle,Waffle One,XL,2,5637.46,0.24,8568.9392,8568.9392,2023-09-26,Retail,Mumbai,-716.79,-716.79,False,False,False,False,False,False,False
2005,Kids,Soccer,Mercurial Superfly,10,2,9794.84,0.425,11264.065999999999,11264.065999999999,,Retail,Hyderabad,2253.08,2253.08,False,False,True,True,False,False,False
2902,Kids,Basketball,Kyrie Flytrap,10,2,8138.68,0.46499999999999997,8708.3876,8708.3876,2025-05-13,Retail,Kolkata,2604.35,2604.35,False,False,True,False,False,False,False
2903,Men,Soccer,Phantom GT,M,2,2735.54,0.38,3392.0696,3392.0696,2024-09-05,Retail,Delhi,2944.26,2944.26,False,False,True,False,False,False,False
2904,Women,Soccer,Tiempo Legend,9,2,8644.67,0.54,7953.1,7953.1,2025-04-29,Online,Bangalore,2711.75,2711.75,False,False,False,False,False,False,False
2905,Men,Running,React Infinity,M,3,5762.39,0.49,8816.4567,8816.4567,2025-07-15,Retail,Hyderabad,-584.1,-584.1,False,False,True,False,False,False,False
2906,Women,Lifestyle,Waffle One,7,1,5637.46,0.24,4284.4696,4284.4696,2024-08-25,Retail,Delhi,-291.45,-291.45,False,False,False,False,False,False,False
2907,Men,Soccer,Premier III,L,2,8432.5,0.4,10119.0,10119.0,2024-02-25,Retail,Kolkata,3790.63,3790.63,False,False,True,False,False,False,False
2908,Men,Running,Pegasus Turbo,M,2,5644.675,0.53,5305.9945,5305.9945,2024-11-22,Retail,Hyderabad,-74.0,-74.0,False,False,True,False,False,False,False
2909,Women,Running,Air Zoom,XL,2,7617.75,0.33,10207.784999999998,10207.784999999998,2024-08-20,Retail,Pune,-186.9,-186.9,False,False,True,False,False,False,False
2910,Kids,Training,Flex Trainer,9,3,6383.55,0.49,9766.8315,9766.8315,2025-04-15,Retail,Bangalore,1818.49,1818.49,False,False,True,False,False,False,False
2911,Kids,Basketball,Zoom Freak,M,3,6435.66,0.35,12549.537,12549.537,2023-10-26,Retail,Mumbai,927.88,927.88,False,False,True,False,False,False,False
2912,Kids,Running,React Infinity,XL,2,9839.63,0.98,393.59,393.59,2024-03-07,Online,Bangalore,1218.22,1218.22,False,False,False,False,False,False,True
2913,Women,Lifestyle,Dunk Low,8,3,6202.99,0.3,13026.279,13026.279,2025-06-25,Online,Pune,-1036.78,-1036.78,False,False,True,False,False,False,False
2914,Men,Soccer,Tiempo Legend,L,3,7603.38,0.25,17107.605,17107.605,2025-03-25,Online,Mumbai,-950.86,-950.86,False,False,True,False,False,False,False
2915,Men,Basketball,Kyrie Flytrap,XL,1,4994.83,0.46499999999999997,2672.23405,2672.23405,,Retail,Mumbai,629.34,629.34,False,False,False,True,False,False,False
2916,Kids,Lifestyle,Blazer Mid,XL,3,6383.24,0.26,14170.792800000001,14170.792800000001,2024-08-05,Retail,Hyderabad,-1121.25,-1121.25,False,False,True,False,False,False,False
2917,Men,Soccer,Phantom GT,XL,1,3204.72,0.38,1986.9263999999998,1986.9263999999998,2024-12-21,Retail,Bangalore,1916.14,1916.14,False,False,False,False,False,False,False
2918,Men,Training,SuperRep Go,M,3,5280.57,0.32,10772.362799999999,10772.362799999999,2024-11-07,Retail,Mumbai,1398.13,1398.13,False,False,True,False,False,False,False
2919,Men,Soccer,Premier III,M,2,7323.53,0.4,8788.235999999999,8788.235999999999,2025-04-01,Retail,Bangalore,488.37,488.37,False,False,True,False,False,False,False
2920,Kids,Soccer,Mercurial Superfly,9,2,5891.32,0.17999999999999994,-2120.88,-2120.88,,Retail,Kolkata,345.7,345.7,False,False,False,True,False,False,False
2921,Kids,Training,Metcon 7,M,2,9092.33,0.39,11092.6426,11092.6426,2025-01-13,Retail,Bangalore,2826.57,2826.57,False,False,True,False,False,False,False
2922,Kids,Soccer,Tiempo Legend,XL,2,6045.785,0.19999999999999996,9673.256,9673.256,2025-01-16,Online,Kolkata,3495.67,3495.67,False,False,False,False,False,False,False
2923,Women,Training,Metcon 7,XL,2,6991.93,0.39,8530.1546,8530.1546,,Online,Mumbai,-371.76,-371.76,False,False,True,True,False,False,False
2924,Women,Basketball,LeBron 20,XL,2,8776.01,0.42,10180.171600000001,10180.171600000001,,Retail,Bangalore,-71.05,-71.05,False,False,True,True,False,False,False
2006,Men,Lifestyle,Waffle One,XL,4,6064.42,0.24,18435.8368,18435.8368,,Online,Hyderabad,2936.55,2936.55,False,False,False,True,False,False,False
2026,Women,Soccer,Premier III,M,2,5773.245,0.4,6927.893999999999,6927.893999999999,2024-10-01,Retail,Mumbai,111.21,111.21,False,False,True,False,False,False,False
2927,Men,Training,Flex Trainer,L,3,6316.75,0.37,11938.6575,11938.6575,,Retail,Mumbai,1560.89,1560.89,False,False,True,True,False,False,False
2928,Women,Lifestyle,Waffle One,6,3,5637.46,0.24,12853.408800000001,12853.408800000001,2024-09-07,Online,Delhi,-1064.86,-1064.86,False,False,False,False,False,False,False
2929,Kids,Soccer,Tiempo Legend,M,3,6589.95,0.24,15025.086,15025.086,2024-04-01,Retail,Hyderabad,157.26,157.26,False,False,True,False,False,False,False
2930,Women,Basketball,Air Jordan,L,2,6235.71,0.57,5362.7106,5362.7106,2024-12-20,Retail,Bangalore,819.42,819.42,False,False,True,False,False,False,False
2931,Men,Basketball,Zoom Freak,7,3,6435.66,0.35,12549.537,12549.537,2023-08-25,Retail,Pune,3751.45,3751.45,False,False,True,False,False,False,False
2932,Kids,Running,Air Zoom,12,0,5550.99,0.35,0.0,0.0,2025-03-01,Online,Bangalore,-427.86,-427.86,False,True,False,False,False,False,False
2933,Women,Training,ZoomX Invincible,M,2,9501.17,0.385,11686.4391,11686.4391,2024-04-13,Retail,Hyderabad,1069.32,1069.32,False,False,False,False,False,False,False
2934,Women,Basketball,LeBron 20,XL,-1,2370.91,0.42,-1375.1278,-1375.1278,2024-03-14,Online,Mumbai,3043.95,3043.95,True,False,False,False,False,False,True
2935,Men,Lifestyle,Dunk Low,L,4,6202.99,0.39,15135.2956,15135.2956,2024-05-13,Online,Hyderabad,478.07,478.07,False,False,False,False,False,False,False
2936,Women,Training,Flex Trainer,XL,1,6496.58,0.29,4612.57,4612.57,2024-07-31,Retail,Pune,1933.1,1933.1,False,False,False,False,False,False,False
2937,Women,Training,Metcon 7,8,2,5890.69,0.25,8836.035,8836.035,,Online,Delhi,1558.24,1558.24,False,False,True,True,False,False,False
2938,Kids,Soccer,Phantom GT,L,1,6320.59,0.38,3918.7658,3918.7658,2025-01-14,Online,Delhi,2596.64,2596.64,False,False,False,False,False,False,False
2939,Women,Basketball,Air Jordan,XL,4,6858.76,0.24,20850.630400000002,20850.630400000002,,Retail,Mumbai,639.03,639.03,False,False,False,True,False,False,False
2940,Women,Soccer,Premier III,L,-1,8412.43,0.4,-5047.458,-5047.458,2025-05-06,Retail,Hyderabad,-344.67,-344.67,True,False,False,False,False,False,False
2941,Men,Lifestyle,Blazer Mid,XL,-1,9331.65,0.26,-6905.420999999999,-6905.420999999999,2025-05-02,Retail,Kolkata,492.35,492.35,True,False,False,False,False,False,False
2942,Women,Training,Flex Trainer,10,4,5222.39,0.57,8982.51,8982.51,2025-04-16,Online,Bangalore,-68.53,-68.53,False,False,False,False,False,False,False
2943,Women,Training,SuperRep Go,7,-1,3390.0,0.32,-2305.2,-2305.2,2024-10-09,Retail,Mumbai,-429.78,-429.78,True,False,False,False,False,False,False
2944,Women,Training,ZoomX Invincible,M,2,9738.93,0.385,11978.8839,11978.8839,2024-10-06,Retail,Pune,261.36,261.36,False,False,True,False,False,False,False
2945,Kids,Basketball,LeBron 20,XL,-1,3519.94,0.42,-2041.5652000000002,-2041.5652000000002,,Online,Mumbai,3456.5,3456.5,True,False,False,True,False,False,False
2946,Kids,Running,Free RN,XL,2,5691.68,0.62,4325.6768,4325.6768,,Retail,Bangalore,3129.43,3129.43,False,False,True,True,False,False,False
2947,Women,Lifestyle,Blazer Mid,XL,3,4113.48,0.38,7651.072799999999,7651.072799999999,2024-12-04,Online,Mumbai,1604.63,1604.63,False,False,True,False,False,False,False
2948,Men,Basketball,Kyrie Flytrap,6,0,5066.14,0.16,0.0,0.0,2025-04-19,Online,Kolkata,1708.88,1708.88,False,True,False,False,False,False,False
2949,Men,Running,React Infinity,M,3,6492.155000000001,0.49,9932.997150000003,9932.997150000003,2025-07-05,Online,Delhi,698.79,698.79,False,False,True,False,False,False,False
2950,Women,Running,React Infinity,M,3,9151.36,0.49,14001.580800000002,14001.580800000002,,Online,Pune,2540.27,2540.27,False,False,True,True,False,False,False
2036,Women,Soccer,Premier III,XL,2,5773.245,0.76,2771.1576,2771.1576,,Online,Mumbai,2469.75,2469.75,False,False,False,True,False,False,False
2952,Kids,Training,SuperRep Go,XL,3,5443.44,0.32,11104.6176,11104.6176,2024-09-13,Retail,Kolkata,2237.39,2237.39,False,False,True,False,False,False,False
2049,Men,Training,Metcon 7,M,2,5890.69,0.08000000000000007,10838.869599999998,10838.869599999998,2024-12-04,Online,Bangalore,-400.59,-400.59,False,False,False,False,False,False,False
2954,Women,Training,Flex Trainer,L,-1,4709.79,0.37,-2967.1677,-2967.1677,,Retail,Pune,3397.29,3397.29,True,False,False,True,False,False,False
2955,Kids,Basketball,LeBron 20,XL,2,9846.09,0.12,17329.1184,17329.1184,2024-07-30,Retail,Kolkata,2250.93,2250.93,False,False,True,False,False,False,False
2956,Kids,Training,ZoomX Invincible,M,4,6897.68,0.86,3862.7008000000005,3862.7008000000005,2024-05-16,Online,Mumbai,3144.87,3144.87,False,False,False,False,False,False,False
2957,Men,Basketball,Zoom Freak,XL,3,5348.89,0.47,8504.735100000002,8504.735100000002,2024-11-19,Online,Kolkata,753.26,753.26,False,False,True,False,False,False,False
2958,Women,Lifestyle,Blazer Mid,XL,4,7898.87,0.26,23380.6552,21815.794950000003,2025-05-07,Online,Mumbai,1097.55,1097.55,False,False,False,False,True,False,False
2959,Women,Training,SuperRep Go,M,3,5280.57,0.32,10772.362799999999,10772.362799999999,,Retail,Delhi,3166.22,3166.22,False,False,True,True,False,False,False
2960,Men,Training,ZoomX Invincible,M,2,6897.68,0.385,8484.1464,8484.1464,,Retail,Hyderabad,2620.93,2620.93,False,False,True,True,False,False,False
2961,Kids,Soccer,Tiempo Legend,XL,3,6045.785,0.24,13784.389799999999,13784.389799999999,2024-11-21,Retail,Mumbai,665.39,665.39,False,False,True,False,False,False,False
2962,Women,Lifestyle,Air Force 1,9,-1,2446.23,0.325,-1651.2052500000002,-1651.2052500000002,,Online,Hyderabad,727.92,727.92,True,False,False,True,False,False,False
2963,Kids,Training,Flex Trainer,XL,3,6383.55,0.37,12064.909500000002,12064.909500000002,2025-06-10,Retail,Bangalore,1172.39,1172.39,False,False,True,False,False,False,False
2964,Kids,Basketball,Zoom Freak,M,-1,6435.66,0.35,-4183.179,-4183.179,2024-06-17,Online,Mumbai,995.42,995.42,True,False,False,False,False,False,False
2965,Men,Training,Metcon 7,XL,2,2171.48,0.39,2649.2056,2649.2056,2025-04-28,Retail,Bangalore,3079.48,3079.48,False,False,True,False,False,False,False
2966,Kids,Training,Flex Trainer,8,3,6383.55,0.37,12064.909500000002,12064.909500000002,2025-02-27,Online,Pune,333.36,333.36,False,False,False,False,False,False,False
2035,Men,Lifestyle,Dunk Low,L,3,3598.07,0.10000000000000009,9714.789,9714.789,,Retail,Kolkata,3466.33,3466.33,False,False,True,True,False,False,False
2968,Kids,Training,Flex Trainer,XL,3,5283.1,0.37,9985.059000000001,9985.059000000001,2025-01-24,Retail,Bangalore,575.73,575.73,False,False,True,False,False,False,False
2969,Men,Training,ZoomX Invincible,M,2,6897.68,0.385,8484.1464,8484.1464,2025-07-19,Online,Pune,2323.02,2323.02,False,False,True,False,False,False,False
2970,Men,Basketball,Air Jordan,XL,2,6235.71,0.24,9478.2792,9478.2792,,Online,Bangalore,-617.91,-617.91,False,False,True,True,False,False,False
2971,Women,Lifestyle,Dunk Low,L,3,9330.31,0.39,17074.4673,17074.4673,2024-11-10,Online,Pune,-610.6,-610.6,False,False,True,False,False,False,False
2972,Women,Soccer,Phantom GT,M,2,6320.59,0.38,7837.5316,7837.5316,2024-10-05,Online,Kolkata,1995.69,1995.69,False,False,True,False,False,False,False
2973,Kids,Soccer,Phantom GT,XL,2,3347.42,0.38,4150.8008,4150.8008,2024-10-31,Online,Bangalore,2234.16,2234.16,False,False,True,False,False,False,False
2974,Men,Running,Pegasus Turbo,L,3,5644.675,0.010000000000000009,16764.68475,16764.68475,,Online,Bangalore,-29.28,-29.28,False,False,False,True,False,False,False
2975,Kids,Soccer,Mercurial Superfly,10,1,5037.43,0.425,2896.52225,2896.52225,2024-11-10,Online,Delhi,3279.17,3279.17,False,False,False,False,False,False,False
2976,Men,Running,Pegasus Turbo,L,2,6703.48,0.305,9317.8372,9317.8372,2024-08-08,Retail,Hyderabad,2966.44,2966.44,False,False,True,False,False,False,False
2977,Kids,Training,ZoomX Invincible,8,3,2959.26,0.37,5593.0,5593.0,,Online,Kolkata,-821.76,-821.76,False,False,False,True,False,False,False
2978,Women,Running,Air Zoom,L,2,5550.99,0.16999999999999993,9214.6434,9214.6434,2025-04-14,Retail,Kolkata,-581.26,-581.26,False,False,True,False,False,False,False
2979,Men,Soccer,Mercurial Superfly,M,2,6569.65,0.425,7555.097499999999,7555.097499999999,,Retail,Bangalore,762.54,762.54,False,False,True,True,False,False,False
2980,Women,Running,React Infinity,L,4,8899.81,0.49,18155.612399999998,18155.612399999998,,Retail,Bangalore,3075.35,3075.35,False,False,False,True,False,False,False
2981,Kids,Soccer,Premier III,M,4,5185.52,0.4,12445.248000000001,12445.248000000001,2025-01-10,Retail,Pune,2777.67,2777.67,False,False,False,False,False,False,False
