Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Units_Imputed_Baseline,Is_Zero_Sales,Date_Missing_Flag,Revenue_Capped
2006,Men,Lifestyle,Waffle One,12.0,2.0,0.0,0.0,0.0,2023-09-26,Retail,Mumbai,-716.79,False,False,False,0.0
2005,Kids,Soccer,Mercurial Superfly,10.0,0.0,9794.84,0.0,0.0,,Retail,Hyderabad,2253.08,False,True,True,0.0
2902,Kids,Basketball,Kyrie Flytrap,10.0,0.0,8138.68,0.0,0.0,2025-05-13,Retail,Kolkata,2604.35,False,True,False,0.0
2903,Men,Soccer,Phantom GT,8.0,0.0,2735.54,0.0,0.0,2024-09-05,Retail,Delhi,2944.26,False,True,False,0.0
2904,Women,Soccer,Tiempo Legend,9.0,2.0,8644.67,0.54,7953.096399999999,2025-04-29,Online,Bangalore,2711.75,False,False,False,7953.096399999999
2905,Men,Running,React Infinity,8.0,0.0,5762.39,0.0,0.0,2025-07-15,Retail,Hyderabad,-584.1,False,True,False,0.0
2906,Women,Lifestyle,Waffle One,7.0,1.0,0.0,0.0,0.0,2024-08-25,Retail,Delhi,-291.45,False,False,False,0.0
2907,Men,Soccer,Premier III,10.0,0.0,8432.5,0.0,0.0,2024-02-25,Retail,Kolkata,3790.63,False,True,False,0.0
2908,Men,Running,Pegasus Turbo,8.0,0.0,4809.5,0.53,0.0,2024-11-22,Retail,Hyderabad,-74.0,False,True,False,0.0
2909,Women,Running,Air Zoom,12.0,0.0,7617.75,0.33,0.0,2024-08-20,Retail,Pune,-186.9,False,True,False,0.0
2910,Kids,Training,Flex Trainer,9.0,0.0,4985.92,0.49,0.0,2025-04-15,Retail,Bangalore,1818.49,False,True,False,0.0
2911,Kids,Basketball,Zoom Freak,8.0,0.0,3894.2650000000003,0.0,0.0,2023-10-26,Retail,Mumbai,927.88,False,True,False,0.0
2912,Kids,Running,React Infinity,12.0,2.0,9839.63,0.98,393.5852000000003,2024-03-07,Online,Bangalore,1218.22,False,False,False,393.5852000000003
2913,Women,Lifestyle,Dunk Low,8.0,0.0,3718.82,0.3,0.0,2025-06-25,Online,Pune,-1036.78,False,True,False,0.0
2914,Men,Soccer,Tiempo Legend,10.0,0.0,7603.38,0.25,0.0,2025-03-25,Online,Mumbai,-950.86,False,True,False,0.0
2915,Men,Basketball,Kyrie Flytrap,12.0,1.0,4994.83,0.0,4994.83,,Retail,Mumbai,629.34,False,False,True,4994.83
2916,Kids,Lifestyle,Blazer Mid,12.0,0.0,4398.68,0.0,0.0,2024-08-05,Retail,Hyderabad,-1121.25,False,True,False,0.0
2917,Men,Soccer,Phantom GT,12.0,1.0,3204.72,0.0,3204.72,2024-12-21,Retail,Bangalore,1916.14,False,False,False,3204.72
2918,Men,Training,SuperRep Go,8.0,0.0,4176.63,0.0,0.0,2024-11-07,Retail,Mumbai,1398.13,False,True,False,0.0
2919,Men,Soccer,Premier III,8.0,0.0,7323.53,0.0,0.0,2025-04-01,Retail,Bangalore,488.37,False,True,False,0.0
2920,Kids,Soccer,Mercurial Superfly,9.0,2.0,5891.32,0.17999999999999994,9661.7648,,Retail,Kolkata,345.7,False,False,True,9661.7648
2921,Kids,Training,Metcon 7,8.0,0.0,9092.33,0.39,0.0,2025-01-13,Retail,Bangalore,2826.57,False,True,False,0.0
2922,Kids,Soccer,Tiempo Legend,12.0,2.0,0.0,0.19999999999999996,0.0,2025-01-16,Online,Kolkata,3495.67,False,False,False,0.0
2923,Women,Training,Metcon 7,12.0,0.0,6991.93,0.0,0.0,,Online,Mumbai,-371.76,False,True,True,0.0
2924,Women,Basketball,LeBron 20,12.0,0.0,8776.01,0.0,0.0,,Retail,Bangalore,-71.05,False,True,True,0.0
2006,Men,Lifestyle,Waffle One,12.0,4.0,6064.42,0.0,24257.68,,Online,Hyderabad,2936.55,False,False,True,24257.68
2026,Women,Soccer,Premier III,8.0,0.0,3492.89,0.0,0.0,2024-10-01,Retail,Mumbai,111.21,False,True,False,0.0
2927,Men,Training,Flex Trainer,10.0,0.0,6316.75,0.0,0.0,,Retail,Mumbai,1560.89,False,True,True,0.0
2928,Women,Lifestyle,Waffle One,6.0,3.0,0.0,0.0,0.0,2024-07-09,Online,Delhi,-1064.86,False,False,False,0.0
2929,Kids,Soccer,Tiempo Legend,8.0,0.0,6589.95,0.0,0.0,2024-04-01,Retail,Hyderabad,157.26,False,True,False,0.0
2930,Women,Basketball,Air Jordan,10.0,0.0,4597.23,0.57,0.0,2024-12-20,Retail,Bangalore,819.42,False,True,False,0.0
2931,Men,Basketball,Zoom Freak,7.0,0.0,3894.2650000000003,0.0,0.0,2023-08-25,Retail,Pune,3751.45,False,True,False,0.0
2932,Kids,Running,Air Zoom,12.0,0.0,5225.745000000001,0.35,0.0,2025-03-01,Online,Bangalore,-427.86,False,True,False,0.0
2933,Women,Training,ZoomX Invincible,8.0,2.0,9501.17,0.0,19002.34,2024-04-13,Retail,Hyderabad,1069.32,False,False,False,19002.34
2935,Men,Lifestyle,Dunk Low,10.0,4.0,0.0,0.0,0.0,2024-05-13,Online,Hyderabad,478.07,False,False,False,0.0
2936,Women,Training,Flex Trainer,12.0,1.0,6496.58,0.29,4612.5718,2024-07-31,Retail,Pune,1933.1,False,False,False,4612.5718
2937,Women,Training,Metcon 7,8.0,0.0,3582.67,0.25,0.0,,Online,Delhi,1558.24,False,True,True,0.0
2938,Kids,Soccer,Phantom GT,10.0,1.0,0.0,0.0,0.0,2025-01-14,Online,Delhi,2596.64,False,False,False,0.0
2939,Women,Basketball,Air Jordan,12.0,4.0,6858.76,0.0,27435.04,,Retail,Mumbai,639.03,False,False,True,27435.04
2942,Women,Training,Flex Trainer,10.0,4.0,5222.39,0.57,8982.510800000002,2025-04-16,Online,Bangalore,-68.53,False,False,False,8982.510800000002
2944,Women,Training,ZoomX Invincible,8.0,0.0,9738.93,0.0,0.0,2024-10-06,Retail,Pune,261.36,False,True,False,0.0
2946,Kids,Running,Free RN,12.0,0.0,5691.68,0.62,0.0,,Retail,Bangalore,3129.43,False,True,True,0.0
2947,Women,Lifestyle,Blazer Mid,12.0,0.0,4113.48,0.38,0.0,2024-12-04,Online,Mumbai,1604.63,False,True,False,0.0
2948,Men,Basketball,Kyrie Flytrap,6.0,0.0,4466.78,0.16,0.0,2025-04-19,Online,Kolkata,1708.88,False,True,False,0.0
2949,Men,Running,React Infinity,8.0,0.0,4488.055,0.49,0.0,2025-07-05,Online,Delhi,698.79,False,True,False,0.0
2950,Women,Running,React Infinity,8.0,0.0,9151.36,0.0,0.0,,Online,Pune,2540.27,False,True,True,0.0
2036,Women,Soccer,Premier III,12.0,2.0,0.0,0.76,0.0,,Online,Mumbai,2469.75,False,False,True,0.0
2952,Kids,Training,SuperRep Go,12.0,0.0,5443.44,0.0,0.0,2024-09-13,Retail,Kolkata,2237.39,False,True,False,0.0
2049,Men,Training,Metcon 7,8.0,2.0,0.0,0.08000000000000007,0.0,2024-04-12,Online,Bangalore,-400.59,False,False,False,0.0
2955,Kids,Basketball,LeBron 20,12.0,0.0,9846.09,0.12,0.0,2024-07-30,Retail,Kolkata,2250.93,False,True,False,0.0
2956,Kids,Training,ZoomX Invincible,8.0,4.0,0.0,0.86,0.0,2024-05-16,Online,Mumbai,3144.87,False,False,False,0.0
2957,Men,Basketball,Zoom Freak,12.0,0.0,5348.89,0.47,0.0,2024-11-19,Online,Kolkata,753.26,False,True,False,0.0
2958,Women,Lifestyle,Blazer Mid,12.0,4.0,7898.87,0.0,31595.48,2025-05-07,Online,Mumbai,1097.55,False,False,False,31595.48
2959,Women,Training,SuperRep Go,8.0,0.0,4176.63,0.0,0.0,,Retail,Delhi,3166.22,False,True,True,0.0
2960,Men,Training,ZoomX Invincible,8.0,0.0,5622.32,0.0,0.0,,Retail,Hyderabad,2620.93,False,True,True,0.0
2961,Kids,Soccer,Tiempo Legend,12.0,0.0,4457.27,0.0,0.0,2024-11-21,Retail,Mumbai,665.39,False,True,False,0.0
2963,Kids,Training,Flex Trainer,12.0,0.0,4985.92,0.0,0.0,2025-10-06,Retail,Bangalore,1172.39,False,True,False,0.0
2965,Men,Training,Metcon 7,12.0,0.0,2171.48,0.0,0.0,2025-04-28,Retail,Bangalore,3079.48,False,True,False,0.0
2966,Kids,Training,Flex Trainer,8.0,3.0,0.0,0.0,0.0,2025-02-27,Online,Pune,333.36,False,False,False,0.0
2035,Men,Lifestyle,Dunk Low,10.0,0.0,3598.07,0.10000000000000009,0.0,,Retail,Kolkata,3466.33,False,True,True,0.0
2968,Kids,Training,Flex Trainer,12.0,0.0,5283.1,0.0,0.0,2025-01-24,Retail,Bangalore,575.73,False,True,False,0.0
2969,Men,Training,ZoomX Invincible,8.0,0.0,5622.32,0.0,0.0,2025-07-19,Online,Pune,2323.02,False,True,False,0.0
2970,Men,Basketball,Air Jordan,12.0,0.0,4597.23,0.0,0.0,,Online,Bangalore,-617.91,False,True,True,0.0
2971,Women,Lifestyle,Dunk Low,8.0,0.0,9330.31,0.0,0.0,2024-11-10,Online,Pune,-610.6,False,True,False,0.0
2972,Women,Soccer,Phantom GT,8.0,0.0,4181.97,0.0,0.0,2024-10-05,Online,Kolkata,1995.69,False,True,False,0.0
2973,Kids,Soccer,Phantom GT,12.0,0.0,3347.42,0.0,0.0,2024-10-31,Online,Bangalore,2234.16,False,True,False,0.0
2974,Men,Running,Pegasus Turbo,10.0,3.0,0.0,0.010000000000000009,0.0,,Online,Bangalore,-29.28,False,False,True,0.0
2975,Kids,Soccer,Mercurial Superfly,10.0,1.0,5037.43,0.0,5037.43,2024-11-10,Online,Delhi,3279.17,False,False,False,5037.43
2976,Men,Running,Pegasus Turbo,10.0,0.0,6703.48,0.0,0.0,2024-08-08,Retail,Hyderabad,2966.44,False,True,False,0.0
2977,Kids,Training,ZoomX Invincible,8.0,3.0,2959.26,0.37,5593.0014,,Online,Kolkata,-821.76,False,False,True,5593.0014
2978,Women,Running,Air Zoom,12.0,0.0,5225.745000000001,0.16999999999999993,0.0,2025-04-14,Retail,Kolkata,-581.26,False,True,False,0.0
2979,Men,Soccer,Mercurial Superfly,8.0,0.0,4664.465,0.0,0.0,,Retail,Bangalore,762.54,False,True,True,0.0
2980,Women,Running,React Infinity,10.0,4.0,8899.81,0.0,35599.24,,Retail,Bangalore,3075.35,False,False,True,35599.24
2981,Kids,Soccer,Premier III,8.0,4.0,5185.52,0.0,20742.08,2025-01-10,Retail,Pune,2777.67,False,False,False,20742.08
2982,Men,Lifestyle,Dunk Low,10.0,0.0,3718.82,0.54,0.0,2025-06-07,Online,Kolkata,1541.73,False,True,False,0.0
2983,Women,Running,Pegasus Turbo,12.0,0.0,8203.8,0.03,0.0,,Retail,Bangalore,2968.2,False,True,True,0.0
2984,Men,Soccer,Phantom GT,12.0,0.0,4343.12,0.0,0.0,2024-09-06,Online,Kolkata,3073.4,False,True,False,0.0
2985,Kids,Running,Free RN,10.0,0.0,8996.05,0.48,0.0,2024-05-16,Online,Bangalore,3419.45,False,True,False,0.0
2986,Kids,Basketball,LeBron 20,8.0,0.0,6877.77,0.09,0.0,2025-04-10,Online,Pune,2303.27,False,True,False,0.0
2987,Women,Soccer,Premier III,10.0,0.0,3492.89,0.0,0.0,2024-08-08,Online,Pune,2365.7,False,True,False,0.0
2009,Women,Lifestyle,Dunk Low,8.0,0.0,6481.4,0.84,0.0,2024-07-26,Retail,Bangalore,522.93,False,True,False,0.0
2989,Men,Soccer,Mercurial Superfly,8.0,1.0,6429.61,0.0,6429.61,2024-02-14,Online,Bangalore,2459.52,False,False,False,6429.61
2990,Kids,Basketball,Kyrie Flytrap,12.0,0.0,2601.99,0.0,0.0,2024-09-23,Retail,Bangalore,570.47,False,True,False,0.0
2991,Men,Training,SuperRep Go,8.0,0.0,4004.4,0.22999999999999998,0.0,,Retail,Pune,3772.99,False,True,True,0.0
2992,Men,Soccer,Premier III,10.0,0.0,3492.89,0.0,0.0,2024-10-24,Online,Kolkata,2276.99,False,True,False,0.0
2993,Men,Soccer,Premier III,8.0,4.0,0.0,0.0,0.0,2024-10-13,Retail,Hyderabad,1770.74,False,False,False,0.0
2994,Women,Lifestyle,Air Force 1,11.0,0.0,2932.39,0.98,0.0,2024-12-07,Retail,Mumbai,2962.69,False,True,False,0.0
2995,Kids,Lifestyle,Blazer Mid,10.0,0.0,8679.97,0.0,0.0,,Online,Delhi,-651.61,False,True,True,0.0
2996,Women,Basketball,Air Jordan,11.0,0.0,4597.23,0.0,0.0,2025-07-01,Online,Pune,3753.82,False,True,False,0.0
2998,Women,Training,Flex Trainer,12.0,0.0,8835.27,0.76,0.0,2025-05-06,Online,Delhi,1637.2,False,True,False,0.0
2033,Women,Soccer,Premier III,8.0,0.0,3492.89,0.39,0.0,,Online,Kolkata,400.37,False,True,True,0.0
3000,Kids,Running,Free RN,8.0,1.0,0.0,0.0,0.0,,Retail,Mumbai,-1110.62,False,False,True,0.0
3001,Men,Soccer,Premier III,10.0,0.0,3492.89,0.0,0.0,2024-01-25,Online,Delhi,-362.26,False,True,False,0.0
3002,Women,Lifestyle,Waffle One,10.0,4.0,0.0,0.0,0.0,2024-11-22,Retail,Delhi,3535.87,False,False,False,0.0
3003,Men,Basketball,Zoom Freak,12.0,2.0,0.0,0.0,0.0,2023-08-03,Online,Bangalore,-646.26,False,False,False,0.0
3004,Men,Training,ZoomX Invincible,12.0,2.0,6897.68,0.0,13795.36,,Retail,Pune,2708.1,False,False,True,13795.36
3005,Women,Basketball,Zoom Freak,9.0,0.0,3894.2650000000003,0.19,0.0,2025-04-23,Online,Delhi,3295.17,False,True,False,0.0
3006,Kids,Lifestyle,Blazer Mid,8.0,4.0,0.0,0.89,0.0,,Online,Pune,1932.88,False,False,True,0.0
3007,Women,Soccer,Tiempo Legend,12.0,1.0,7680.16,0.22999999999999998,5913.7232,2025-05-30,Online,Bangalore,-1076.72,False,False,False,5913.7232
3008,Men,Soccer,Phantom GT,12.0,0.0,4181.97,0.28,0.0,,Online,Pune,401.12,False,True,True,0.0
3009,Men,Lifestyle,Waffle One,10.0,0.0,4493.965,0.0,0.0,2024-08-15,Online,Bangalore,3724.01,False,True,False,0.0
3010,Women,Soccer,Tiempo Legend,8.0,0.0,4457.27,0.0,0.0,2025-05-05,Online,Pune,-311.32,False,True,False,0.0
3011,Women,Running,Pegasus Turbo,7.0,1.0,0.0,0.5,0.0,,Retail,Hyderabad,3074.24,False,False,True,0.0
3012,Men,Lifestyle,Blazer Mid,10.0,2.0,3758.51,0.0,7517.02,,Retail,Hyderabad,94.77,False,False,True,7517.02
3013,Kids,Basketball,Zoom Freak,12.0,4.0,0.0,0.96,0.0,2025-06-16,Retail,Kolkata,1039.09,False,False,False,0.0
3014,Men,Running,Air Zoom,12.0,0.0,5225.745000000001,0.0,0.0,2025-01-30,Retail,Hyderabad,-1004.97,False,True,False,0.0
3016,Women,Running,Air Zoom,8.0,0.0,8931.44,0.0,0.0,2024-08-31,Retail,Bangalore,868.59,False,True,False,0.0
3017,Women,Basketball,LeBron 20,6.0,0.0,8240.15,0.0,0.0,,Retail,Delhi,3355.12,False,True,True,0.0
3018,Kids,Soccer,Premier III,11.0,0.0,3492.89,0.0,0.0,2024-08-22,Retail,Kolkata,3364.85,False,True,False,0.0
3019,Women,Running,Free RN,12.0,0.0,9942.61,0.0,0.0,2023-12-19,Retail,Kolkata,1316.3,False,True,False,0.0
3020,Kids,Lifestyle,Dunk Low,10.0,1.0,6153.37,0.0,6153.37,,Retail,Hyderabad,493.35,False,False,True,6153.37
3021,Women,Soccer,Mercurial Superfly,6.0,4.0,0.0,0.42,0.0,2023-09-21,Retail,Hyderabad,3050.7,False,False,False,0.0
3023,Kids,Basketball,Zoom Freak,8.0,0.0,2493.28,0.0,0.0,2024-05-19,Retail,Delhi,708.93,False,True,False,0.0
3024,Kids,Running,Free RN,10.0,0.0,4252.205,0.040000000000000036,0.0,2024-12-07,Online,Mumbai,-687.3,False,True,False,0.0
3025,Kids,Lifestyle,Blazer Mid,10.0,4.0,0.0,0.0,0.0,2024-08-25,Retail,Hyderabad,3005.88,False,False,False,0.0
3026,Women,Lifestyle,Blazer Mid,10.0,0.0,4398.68,0.0,0.0,2025-12-03,Online,Bangalore,-127.25,False,True,False,0.0
3027,Women,Training,SuperRep Go,10.0,2.0,9593.27,0.0,19186.54,2024-10-25,Retail,Delhi,-1038.79,False,False,False,19186.54
3028,Kids,Running,Air Zoom,10.0,4.0,5837.53,0.0,23350.12,2025-01-29,Retail,Kolkata,-471.86,False,False,False,23350.12
3029,Kids,Training,ZoomX Invincible,8.0,0.0,5622.32,0.0,0.0,,Retail,Bangalore,2696.49,False,True,True,0.0
3030,Men,Soccer,Mercurial Superfly,8.0,3.0,6969.28,0.58,8781.292800000001,2023-08-08,Online,Kolkata,98.19,False,False,False,8781.292800000001
3031,Kids,Soccer,Premier III,8.0,4.0,8588.14,0.0,34352.56,2023-10-11,Online,Kolkata,-117.68,False,False,False,34352.56
3032,Men,Running,React Infinity,12.0,0.0,4488.055,0.0,0.0,2025-01-16,Online,Mumbai,450.75,False,True,False,0.0
3033,Men,Training,ZoomX Invincible,8.0,0.0,9397.68,0.74,0.0,2024-11-21,Retail,Hyderabad,313.58,False,True,False,0.0
3034,Men,Soccer,Premier III,8.0,2.0,0.0,0.79,0.0,,Online,Pune,460.06,False,False,True,0.0
3035,Kids,Training,Flex Trainer,12.0,4.0,9625.47,0.0,38501.88,,Retail,Hyderabad,-419.24,False,False,True,36674.022
3036,Kids,Lifestyle,Dunk Low,11.0,2.0,2879.09,0.0,5758.18,2024-10-15,Retail,Hyderabad,1129.11,False,False,False,5758.18
2033,Kids,Lifestyle,Waffle One,8.0,0.0,4493.965,0.0,0.0,2025-01-22,Online,Kolkata,-679.74,False,True,False,0.0
3038,Kids,Lifestyle,Air Force 1,8.0,0.0,4195.03,0.0,0.0,2025-01-27,Retail,Delhi,1068.18,False,True,False,0.0
3039,Kids,Soccer,Premier III,10.0,0.0,5366.19,0.0,0.0,2024-03-17,Online,Pune,638.3,False,True,False,0.0
3040,Women,Lifestyle,Waffle One,12.0,0.0,4493.965,0.0,0.0,2024-08-12,Online,Hyderabad,3833.04,False,True,False,0.0
3041,Kids,Lifestyle,Waffle One,9.0,0.0,4884.55,0.0,0.0,2025-01-03,Online,Bangalore,-1182.29,False,True,False,0.0
3042,Men,Lifestyle,Air Force 1,8.0,1.0,0.0,0.0,0.0,,Online,Delhi,3750.11,False,False,True,0.0
3043,Men,Running,React Infinity,10.0,2.0,0.0,0.0,0.0,2025-04-11,Retail,Delhi,147.79,False,False,False,0.0
3044,Kids,Lifestyle,Air Force 1,7.0,3.0,4222.2,0.0,12666.599999999999,,Retail,Hyderabad,931.4,False,False,True,12666.599999999999
3045,Kids,Soccer,Premier III,12.0,1.0,2196.2,0.0,2196.2,,Retail,Bangalore,3809.54,False,False,True,2196.2
3046,Men,Basketball,Air Jordan,11.0,0.0,4597.23,0.0,0.0,2025-05-26,Online,Bangalore,3277.67,False,True,False,0.0
3047,Women,Basketball,Kyrie Flytrap,10.0,3.0,6175.84,0.9,1852.7519999999997,2024-10-14,Online,Hyderabad,-960.94,False,False,False,1852.7519999999997
3048,Women,Lifestyle,Waffle One,6.0,1.0,0.0,0.23,0.0,2025-07-17,Retail,Hyderabad,517.17,False,False,False,0.0
3049,Kids,Lifestyle,Air Force 1,11.0,0.0,5661.505,0.06000000000000005,0.0,2025-06-22,Online,Pune,-156.45,False,True,False,0.0
3050,Kids,Basketball,Kyrie Flytrap,10.0,4.0,0.0,0.0,0.0,,Online,Delhi,205.25,False,False,True,0.0
3051,Men,Training,Metcon 7,8.0,0.0,3582.67,0.0,0.0,2024-07-28,Online,Bangalore,166.42,False,True,False,0.0
3052,Kids,Running,React Infinity,8.0,0.0,9448.34,0.78,0.0,2025-03-03,Online,Delhi,-871.1,False,True,False,0.0
3053,Women,Lifestyle,Air Force 1,10.0,0.0,6323.09,1.0,0.0,2024-09-18,Retail,Mumbai,1283.62,False,True,False,0.0
3054,Men,Soccer,Premier III,8.0,0.0,6667.47,0.0,0.0,2024-12-17,Retail,Pune,-402.6,False,True,False,0.0
2048,Kids,Basketball,LeBron 20,12.0,0.0,5357.49,0.0,0.0,,Online,Pune,-548.0,False,True,True,0.0
3056,Men,Training,ZoomX Invincible,12.0,0.0,5622.32,0.0,0.0,,Online,Mumbai,544.14,False,True,True,0.0
3057,Women,Soccer,Mercurial Superfly,8.0,0.0,4244.95,0.0,0.0,2025-01-21,Retail,Bangalore,3693.98,False,True,False,0.0
3059,Women,Running,React Infinity,10.0,3.0,0.0,1.0,0.0,2025-06-19,Online,Hyderabad,3692.43,False,False,False,0.0
3060,Women,Running,Free RN,10.0,0.0,4252.205,0.0,0.0,2024-09-09,Retail,Bangalore,-1137.29,False,True,False,0.0
3061,Kids,Running,Pegasus Turbo,12.0,0.0,4809.5,0.0,0.0,,Retail,Mumbai,-549.05,False,True,True,0.0
3062,Women,Soccer,Phantom GT,12.0,1.0,6936.34,0.46,3745.6236000000004,2025-03-19,Retail,Mumbai,1647.34,False,False,False,3745.6236000000004
3063,Kids,Running,Air Zoom,8.0,2.0,9676.61,0.0,19353.22,2025-04-20,Online,Mumbai,3674.74,False,False,False,19353.22
3064,Men,Soccer,Tiempo Legend,8.0,0.0,6041.3,0.0,0.0,2024-01-11,Retail,Pune,-1048.54,False,True,False,0.0
3065,Women,Running,Free RN,12.0,0.0,4252.205,0.0,0.0,,Online,Kolkata,3909.92,False,True,True,0.0
3066,Kids,Training,ZoomX Invincible,10.0,0.0,5622.32,0.0,0.0,2024-03-01,Online,Mumbai,1383.01,False,True,False,0.0
3067,Men,Lifestyle,Blazer Mid,9.0,4.0,0.0,0.0,0.0,2024-03-05,Retail,Hyderabad,1939.56,False,False,False,0.0
3068,Kids,Lifestyle,Air Force 1,10.0,4.0,4867.07,0.20999999999999996,15379.9412,2025-05-25,Online,Delhi,2863.56,False,False,False,15379.9412
3069,Men,Training,Metcon 7,10.0,1.0,0.0,0.22999999999999998,0.0,2025-04-13,Online,Hyderabad,-6.91,False,False,False,0.0
3070,Women,Running,Air Zoom,8.0,0.0,6737.19,0.020000000000000018,0.0,,Online,Hyderabad,2150.16,False,True,True,0.0
3071,Women,Running,Air Zoom,12.0,0.0,5081.53,0.0,0.0,2023-10-21,Online,Mumbai,-663.86,False,True,False,0.0
3072,Men,Training,Flex Trainer,9.0,0.0,4985.92,0.0,0.0,2024-08-26,Retail,Mumbai,2621.5,False,True,False,0.0
3073,Men,Training,ZoomX Invincible,8.0,0.0,5622.32,0.0,0.0,2025-06-14,Retail,Mumbai,1992.12,False,True,False,0.0
3074,Women,Running,Free RN,8.0,0.0,4252.205,0.0,0.0,,Online,Hyderabad,1216.34,False,True,True,0.0
3075,Kids,Soccer,Premier III,10.0,0.0,3492.89,0.91,0.0,2025-05-28,Retail,Mumbai,3594.94,False,True,False,0.0
2044,Kids,Lifestyle,Blazer Mid,9.0,0.0,4032.43,0.0,0.0,,Online,Hyderabad,2059.4,False,True,True,0.0
3077,Men,Lifestyle,Dunk Low,12.0,0.0,3718.82,0.46,0.0,,Online,Pune,3700.77,False,True,True,0.0
3078,Men,Running,Free RN,8.0,1.0,2555.18,0.0,2555.18,2024-09-14,Online,Delhi,1820.38,False,False,False,2555.18
3079,Women,Running,React Infinity,10.0,0.0,4488.055,0.0,0.0,2024-01-10,Retail,Bangalore,2815.43,False,True,False,0.0
3080,Kids,Running,Air Zoom,10.0,4.0,3317.71,0.0,13270.84,,Online,Hyderabad,-198.0,False,False,True,13270.84
3081,Kids,Training,Flex Trainer,6.0,0.0,8442.39,0.0,0.0,2025-02-10,Retail,Mumbai,3126.66,False,True,False,0.0
3083,Kids,Training,ZoomX Invincible,12.0,0.0,8535.31,0.0,0.0,2024-08-29,Retail,Delhi,1159.57,False,True,False,0.0
3084,Women,Lifestyle,Blazer Mid,10.0,0.0,8955.52,0.0,0.0,,Retail,Pune,491.85,False,True,True,0.0
3085,Men,Soccer,Phantom GT,10.0,0.0,4181.97,0.15999999999999992,0.0,,Online,Delhi,2484.31,False,True,True,0.0
3087,Kids,Lifestyle,Waffle One,8.0,3.0,2765.77,0.0,8297.31,2025-08-01,Retail,Bangalore,2785.94,False,False,False,8297.31
3088,Kids,Training,ZoomX Invincible,12.0,3.0,0.0,0.0,0.0,,Online,Delhi,2418.74,False,False,True,0.0
3089,Women,Basketball,Zoom Freak,12.0,0.0,8399.35,0.0,0.0,2025-05-31,Online,Mumbai,2967.22,False,True,False,0.0
3090,Women,Basketball,LeBron 20,12.0,0.0,8187.65,0.010000000000000009,0.0,2023-12-11,Retail,Pune,196.88,False,True,False,0.0
3091,Women,Basketball,Air Jordan,12.0,1.0,8666.84,0.3,6066.788,2025-02-13,Online,Hyderabad,204.77,False,False,False,6066.788
3092,Kids,Training,Metcon 7,10.0,0.0,3005.37,0.0,0.0,2025-09-03,Retail,Kolkata,-288.77,False,True,False,0.0
3093,Women,Soccer,Tiempo Legend,10.0,3.0,0.0,0.0,0.0,2025-06-29,Retail,Kolkata,28.77,False,False,False,0.0
3094,Men,Basketball,Zoom Freak,8.0,0.0,4731.54,0.0,0.0,2024-07-11,Online,Delhi,3485.33,False,True,False,0.0
3095,Men,Running,Free RN,10.0,0.0,9297.64,0.16,0.0,2025-02-16,Retail,Delhi,36.7,False,True,False,0.0
3096,Men,Training,ZoomX Invincible,8.0,4.0,0.0,0.9,0.0,2025-05-03,Online,Hyderabad,20.31,False,False,False,0.0
3097,Men,Lifestyle,Blazer Mid,10.0,0.0,4398.68,0.5,0.0,2025-01-24,Online,Hyderabad,3419.32,False,True,False,0.0
3098,Women,Basketball,Kyrie Flytrap,8.0,0.0,5562.46,0.0,0.0,2025-04-14,Retail,Kolkata,1090.52,False,True,False,0.0
3099,Women,Lifestyle,Waffle One,10.0,0.0,8462.09,0.08,0.0,2024-10-21,Online,Mumbai,1720.4,False,True,False,0.0
3100,Women,Training,ZoomX Invincible,7.0,4.0,0.0,0.97,0.0,2025-06-30,Retail,Mumbai,1861.15,False,False,False,0.0
2021,Men,Lifestyle,Blazer Mid,8.0,3.0,3723.21,0.0,11169.630000000001,2025-06-22,Online,Bangalore,-1133.4,False,False,False,11169.630000000001
3102,Kids,Basketball,LeBron 20,8.0,0.0,5216.395,0.0,0.0,2025-06-18,Retail,Bangalore,-1117.98,False,True,False,0.0
3103,Kids,Lifestyle,Blazer Mid,12.0,2.0,0.0,0.0,0.0,2025-01-06,Online,Mumbai,1567.18,False,False,False,0.0
3104,Men,Running,Free RN,10.0,0.0,7734.26,0.47,0.0,2025-09-02,Online,Bangalore,1921.82,False,True,False,0.0
3105,Women,Soccer,Phantom GT,10.0,4.0,0.0,0.57,0.0,2024-11-30,Online,Pune,3176.71,False,False,False,0.0
3106,Men,Running,Pegasus Turbo,10.0,0.0,4809.5,0.0,0.0,2025-03-09,Online,Bangalore,3276.53,False,True,False,0.0
3107,Men,Running,Pegasus Turbo,11.0,0.0,9572.44,0.0,0.0,2025-08-03,Retail,Hyderabad,-694.97,False,True,False,0.0
3109,Men,Running,React Infinity,12.0,0.0,6323.74,0.8,0.0,,Retail,Kolkata,492.62,False,True,True,0.0
3110,Men,Running,React Infinity,10.0,0.0,8431.55,0.0,0.0,2024-10-13,Retail,Mumbai,3977.41,False,True,False,0.0
3111,Women,Basketball,Air Jordan,12.0,3.0,0.0,0.0,0.0,,Retail,Hyderabad,2732.23,False,False,True,0.0
3112,Men,Basketball,Kyrie Flytrap,10.0,1.0,0.0,0.49,0.0,,Retail,Delhi,-532.65,False,False,True,0.0
